,train_loss,test_loss,train_reg_loss,test_reg_loss,train_cla_loss,test_cla_loss,train_cla_accuray,test_cla_accuray
35,1289.7377552204334,1.9957914792569036,1258.464235134687,1.8809071405822495,31.273520085746355,0.11488433867465413,0.9237368922783603,0.9715909090909091
36,1259.6000696864135,1.725090228707954,1227.0451822612451,1.6305212857651399,32.55488742516838,0.0945689429428139,0.9237368922783603,0.9715909090909091
37,942.8442643058552,1.3472326050088297,907.5844952393544,1.2451864296054653,35.25976906650076,0.10204617540336412,0.9237368922783603,0.9715909090909091
38,1629.0222261033637,0.8570126220167047,1595.7727523250037,0.7653906955778935,33.24947377835993,0.09162192643881119,0.9237368922783603,0.9715909090909091
39,1191.4700869879155,1.2156325344344554,1151.064325936948,1.1074952825948374,40.40576105096732,0.1081372518396178,0.9271332694151486,0.9715909090909091
40,907.3583363197293,3.683389455652112,867.2410836341555,3.5834953831362513,40.11725268557384,0.09989407251586097,0.9245463228271251,0.9715909090909091
41,1174.1844786010467,3.9828198029302366,1130.9214440055073,3.887346216101088,43.2630345955393,0.09547358682914792,0.9271332694151486,0.9715909090909091
42,4552.810090659336,1.9746391596355815,4522.588667570319,1.8779892673634073,30.221423089017858,0.09664989227217399,0.9276759884281581,0.9712643678160919
43,744.668386391415,1.5170907013425747,693.8306297833275,1.4047590493020474,50.83775660808748,0.11233165204052732,0.9237368922783603,0.9715909090909091
44,1126.4377762244062,0.8260152748719194,1081.0919464985377,0.7353288441752128,45.345829725868434,0.09068643069670657,0.9237368922783603,0.9715909090909091
45,1783.6169123225147,0.6201599250503506,1726.5548757975012,0.5208465030108056,57.06203652501367,0.09931342203954499,0.9237368922783603,0.9715909090909091
46,932.5469843220543,1.9022620632832328,880.1552321339077,1.8112581790834694,52.391752188146505,0.09100388419976356,0.9255014326647565,0.9715909090909091
47,964.8732239881772,1.4710017428445303,908.1084472024427,1.3763093543133016,56.76477678573449,0.0946923885312287,0.924618320610687,0.9715909090909091
48,1389.0351434354002,1.3278803218475381,1332.9029647705859,1.242989770037166,56.13217866481443,0.08489055181037236,0.9271332694151486,0.9715909090909091
49,836.0130891631358,1.5239405861993214,780.9848627338083,1.438406055912164,55.02822642932738,0.08553453028715757,0.9245463228271251,0.9715909090909091
50,1229.5099185311035,2.0083659044367117,1173.267400031823,1.9234542042174574,56.24251849928061,0.08491170021925433,0.9237368922783603,0.9715909090909091
51,983.2490733934734,0.6989708149521086,919.0515387267967,0.6136913145529145,64.19753466667665,0.08527950039919417,0.9271332694151486,0.9715909090909091
52,531.3158281938242,0.5727735610527429,470.31459229955055,0.4849312594542219,61.00123589427374,0.08784230159852102,0.927063339731286,0.9715909090909091
53,814.9908506190368,2.283541570903869,746.6524663564583,2.20084605565574,68.33838426257853,0.08269551524812915,0.9237368922783603,0.9715909090909091
54,939.7557191969406,0.9701205429862415,861.4799344045534,0.8782602494028166,78.27578479238726,0.09186029358342494,0.9263157894736842,0.9715909090909091
55,1135.5929193861778,1.1230929623565433,1058.7839745027147,1.0398925531975691,76.80894488346314,0.08320040915897413,0.9278846153846154,0.9714285714285714
56,802.9715361356073,2.5571021451874594,705.7339427063342,2.4772847862374645,97.23759342927289,0.07981735894999499,0.9271332694151486,0.9715909090909091
57,1378.5640876984965,0.9361393339212541,1290.510143773628,0.8577920411477077,88.05394392486848,0.07834729277354648,0.9271332694151486,0.9715909090909091
58,622.7913724638167,1.1375778589279468,523.4460413920655,1.0420318913143505,99.34533107175122,0.09554596761359635,0.9271332694151486,0.9715909090909091
59,990.8891652198622,0.5444790487007262,894.2651451176787,0.4505841074231224,96.62402010218356,0.09389494127760384,0.9271332694151486,0.9715909090909091
60,928.0505254076987,2.2316606548706335,826.4320584177465,2.1555195673825085,101.6184669899523,0.0761410874881251,0.9271332694151486,0.9715909090909091
61,569.578174911284,1.6571666135848129,462.5465756127096,1.5717400603319065,107.03159929857445,0.0854265532529065,0.9278846153846154,0.9714285714285714
62,962.7322273134018,2.594203844093621,845.6437737271709,2.5335311342022337,117.08845358623097,0.060672709891387434,0.935672514619883,0.9883040935672515
63,603.5203084734442,1.3444216867635226,494.3498175557174,1.271773721719582,109.17049091772677,0.0726479650439405,0.9271332694151486,0.9715909090909091
64,516.1441726650843,1.9660318907577083,404.3539218764864,1.888550164585488,111.79025078859787,0.0774817261722201,0.927063339731286,0.9715909090909091
65,1196.9934338493842,2.167360169374044,1076.3089783684914,2.096626583406574,120.68445548089294,0.0707335859674705,0.9262452107279694,0.9715909090909091
66,1018.240355582061,1.7489399836079484,895.8256406023893,1.675245904270974,122.41471497967173,0.07369407933697435,0.9271332694151486,0.9715909090909091
67,782.9316888840606,0.458260826041504,664.7602050166739,0.39009056973679374,118.1714838673867,0.06817025630471031,0.9254302103250478,0.9715909090909091
68,1272.4571354151196,1.5019669925366954,1128.800718963965,1.4320148636485328,143.6564164511546,0.0699521288881624,0.9324324324324325,0.9715909090909091
69,927.7241039229934,0.7570902988657917,806.6073365423172,0.6699457318274902,121.11676738067625,0.08714456703830158,0.9307025986525506,0.9715909090909091
70,928.4842780345896,2.0058890422388114,813.5406265872396,1.945863620797844,114.94365144735008,0.060025421440967355,0.9361493123772102,0.9881656804733728
71,774.3689613556752,0.9044634001664774,653.6271639243182,0.8301613534743886,120.7417974313569,0.07430204669208881,0.9280230326295585,0.9715909090909091
72,765.1177870142244,0.5087184226873568,628.5057375889265,0.43224943008789396,136.61204942529793,0.07646899259946285,0.9269932756964457,0.9714285714285714
73,1054.756202652777,1.0153499325405921,916.2902188101646,0.9409953086004992,138.46598384261222,0.07435462394009303,0.9367704280155642,0.9714285714285714
74,1059.7393950605544,1.186682760646656,926.1921484909857,1.1106889893061036,133.5472465695687,0.0759937713405522,0.9269932756964457,0.9714285714285714
75,850.1207502789729,0.4471661695661639,718.0878222179952,0.3743902897421611,132.0329280609776,0.07277587982400281,0.9332688588007737,0.9715909090909091
76,2452.672569857365,1.7475362085456432,2293.7332897581923,1.6533255577300692,158.93928009917272,0.09421065081557417,0.9340446168768186,0.9714285714285714
77,701.3246627904442,1.563769224630247,561.0355832831997,1.4689515885646272,140.28907950724462,0.09481763606562002,0.9279538904899135,0.9714285714285714
78,799.3239734553969,1.4864262430609607,659.9620611789696,1.4112708377500562,139.36191227642738,0.07515540531090435,0.9315332690453231,0.9715909090909091
79,660.8774113525858,0.7980749879938519,514.5072558191523,0.7128810957693453,146.37015553343355,0.0851938922245066,0.9298076923076923,0.9714285714285714
80,722.611347505396,46.12236151042105,585.1651563999097,46.06676535341779,137.4461911054863,0.05559615700326075,0.9366471734892787,0.9824561403508771
81,1045.073410077425,1.228805376910572,902.373042156195,1.1398151313138347,142.70036792123,0.08899024559673743,0.9314671814671814,0.9715909090909091
82,1180.3730051322816,0.775357078853561,1027.7944418573938,0.7074525132612187,152.57856327488778,0.0679045655923423,0.9340446168768186,0.9714285714285714
83,924.002618206668,0.6769218304861216,777.2974748403278,0.5955371812022928,146.70514336634017,0.08138464928382891,0.9289827255278311,0.9715909090909091
